2024-09-02;10:48:03.945;[162] PING;10:48:04.101;[352]/[162]] PONG (2)
2024-09-02;10:48:03.876;[166] PING;10:48:04.308;[353]/[166]] PONG (1)
2024-09-02;10:48:04.655;[163] PING;(проигнорировано)
2024-09-02;10:48:06.091;[167] PING;10:48:06.572;[354]/[167]] PONG (1)
2024-09-02;10:48:06.883;[168] PING;10:48:07.751;[355]/[168]] PONG (1)
2024-09-02;10:48:07.602;[164] PING;10:48:07.955;[356]/[164]] PONG (2)
2024-09-02;10:48:08.033;[165] PING;(проигнорировано)
2024-09-02;10:48:08.202;[169] PING;10:48:08.949;[358]/[169]] PONG (1)
2024-09-02;10:48:10.066;[170] PING;10:48:10.186;[359]/[170]] PONG (1)
2024-09-02;10:48:10.374;[166] PING;10:48:10.826;[360]/[166]] PONG (2)
2024-09-02;10:48:10.593;[171] PING;10:48:10.842;[361]/[171]] PONG (1)
2024-09-02;10:48:11.167;[172] PING;10:48:12.109;[362]/[172]] PONG (1)
2024-09-02;10:48:12.508;[173] PING;10:48:12.866;[363]/[173]] PONG (1)
2024-09-02;10:48:13.032;[167] PING;10:48:13.879;[365]/[167]] PONG (2)
2024-09-02;10:48:14.603;[168] PING;(проигнорировано)
2024-09-02;10:48:15.226;[174] PING;10:48:15.525;[366]/[174]] PONG (1)
2024-09-02;10:48:17.527;[169] PING;(проигнорировано)
2024-09-02;10:48:17.193;[175] PING;10:48:18.182;[367]/[175]] PONG (1)
2024-09-02;10:48:18.786;[176] PING;10:48:19.355;[369]/[176]] PONG (1)
2024-09-02;10:48:19.933;[170] PING;(проигнорировано)
2024-09-02;10:48:21.534;[171] PING;(проигнорировано)
2024-09-02;10:48:21.689;[177] PING;10:48:22.411;[370]/[177]] PONG (1)
2024-09-02;10:48:22.927;[172] PING;(проигнорировано)
2024-09-02;10:48:24.143;[178] PING;10:48:24.561;[372]/[178]] PONG (1)
2024-09-02;10:48:25.607;[173] PING;10:48:25.814;[373]/[173]] PONG (2)
2024-09-02;10:48:26.164;[179] PING;10:48:27.082;[374]/[179]] PONG (1)
2024-09-02;10:48:26.285;[174] PING;10:48:27.089;[375]/[174]] PONG (2)
2024-09-02;10:48:27.446;[175] PING;10:48:27.933;[376]/[175]] PONG (2)
2024-09-02;10:48:28.857;[180] PING;(проигнорировано)
2024-09-02;10:48:29.495;[181] PING;10:48:29.701;[378]/[181]] PONG (1)
2024-09-02;10:48:29.281;[176] PING;10:48:30.257;[379]/[176]] PONG (2)
2024-09-02;10:48:29.895;[182] PING;10:48:30.779;[380]/[182]] PONG (1)
2024-09-02;10:48:31.579;[183] PING;10:48:32.577;[381]/[183]] PONG (1)
2024-09-02;10:48:32.092;[177] PING;10:48:32.912;[382]/[177]] PONG (2)
2024-09-02;10:48:33.979;[178] PING;10:48:34.080;[384]/[178]] PONG (2)
2024-09-02;10:48:34.414;[184] PING;10:48:34.717;[385]/[184]] PONG (1)
2024-09-02;10:48:36.881;[179] PING;10:48:37.181;[386]/[179]] PONG (2)
2024-09-02;10:48:37.179;[185] PING;10:48:37.738;[387]/[185]] PONG (1)
2024-09-02;10:48:37.757;[180] PING;10:48:38.083;[388]/[180]] PONG (2)
2024-09-02;10:48:38.929;[181] PING;10:48:39.570;[390]/[181]] PONG (2)
2024-09-02;10:48:40.000;[182] PING;(проигнорировано)
2024-09-02;10:48:39.441;[186] PING;10:48:40.365;[391]/[186]] PONG (1)
2024-09-02;10:48:41.341;[187] PING;10:48:41.445;[392]/[187]] PONG (1)
2024-09-02;10:48:41.129;[183] PING;10:48:42.085;[393]/[183]] PONG (2)
2024-09-02;10:48:43.176;[184] PING;10:48:43.620;[394]/[184]] PONG (2)
2024-09-02;10:48:43.491;[188] PING;10:48:44.400;[396]/[188]] PONG (1)
